ID,Start_month,Start_year,End_month,End_year,Host,Community,N_prevalence,No_Positive,Prevalence,Lower_age,Upper_age,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Site_name_5,Latitude_5,Longitude_5,Coordinate_source_5,Site_name_6,Latitude_6,Longitude_6,Coordinate_source_6,Site_name_7,Latitude_7,Longitude_7,Coordinate_source_7,Admin2_1,Admin2_2,Admin1_1,Publication_year,Source_1,Source_2
2045,,,,,Homo sapiens,,14,2,0.142857143,60,99,Positive in two independent serological tests,Venezuela,point,El Hato,10.67895,-69.90285,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Rojas, M. E. et al. An entomological and seroepidemiological study of Chagas' disease in an area in central-western Venezuela infested with Triatoma maculata (Erichson 1848). Cad. Saude. Publica 24, 2323-2333 (2008).",
2050,,2004,,2004,Homo sapiens,,206,6,0.029126214,3,14,Positive in two independent serological tests,Panama,point,Las Pavas,9.10417,-79.88583,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Saldana, A. et al. Predominance of Trypanosoma rangeli infection in children from a Chagas disease endemic area in the west-shore of the Panama canal. Mem. Inst. Oswaldo Cruz 100, 729-731 (2005).",
2051,7,2005,9,2005,Homo sapiens,,195,2,0.01025641,0,15,Positive in two independent serological tests,Venezuela,point,Cumboto,10.40477,-67.79145,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Serrano, O., Mendoza, F., Suarez, B. & Soto, A. Seroepidemiology of Chagas disease in two rural populations in the municipality of Costa de Oro, at Aragua State, northern Venezuela. Biomedica 28, 108-115 (2008).",
2079,,1997,,1997,Homo sapiens,,94,8,0.09,0,16,Positive in two independent serological tests,Colombia,point,Bunkwi?make ,11.13633,-73.77401,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2080,,2000,,2000,Homo sapiens,,37,3,0.077,0,16,Positive in two independent serological tests,Colombia,point,Kasaku?make,,,,,,,,,,,,,,,,,,,,,,,,,,,,13694,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2081,,2000,,2000,Homo sapiens,,189,11,0.06,0,16,Positive in two independent serological tests,Colombia,point,Gu?make ,11.13229,-73.57488,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2082,,2000,,2000,Homo sapiens,,91,4,0.04,0,16,Positive in two independent serological tests,Colombia,point,Umandita ,11.13229,-73.57488,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2083,,2000,,2000,Homo sapiens,,34,0,0.01,0,16,Positive in two independent serological tests,Colombia,point,Manzanal ,10.9504,-73.4804,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2084,,2000,,2000,Homo sapiens,,41,2,0.046,0,16,Positive in two independent serological tests,Colombia,point,Jiwata? ,11.05851,-73.6741,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2085,,2000,,2000,Homo sapiens,,51,2,0.036,0,16,Positive in two independent serological tests,Colombia,point,Nimaizhi ,10.97763,-73.50382,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2086,,2001,,2001,Homo sapiens,,59,4,0.07,0,16,Positive in two independent serological tests,Colombia,point,Kemaku?make ,11.21368,-73.95181,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2087,,2001,,2001,Homo sapiens,,64,7,0.11,0,16,Positive in two independent serological tests,Colombia,point,Ulueizhi ,11.19595,-73.8746,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2088,,2001,,2001,Homo sapiens,,48,3,0.054,0,16,Positive in two independent serological tests,Colombia,point,Ableizhi ,11.13398,-73.87872,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2089,,2001,,2001,Homo sapiens,,92,1,0.01,0,16,Positive in two independent serological tests,Colombia,point,Pueblo viejo ,10.99263,-73.43515,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2090,,2001,,2001,Homo sapiens,,64,2,0.034,0,16,Positive in two independent serological tests,Colombia,point,Windiwa ,10.58641,-73.89383,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2091,,2006,,2006,Homo sapiens,,325,8,0.025,0,16,Positive in two independent serological tests,Colombia,point,Seynimin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,13782,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2092,,2008,,2008,Homo sapiens,,235,42,0.18,0,16,Positive in two independent serological tests,Colombia,point,Go?make ,11.1461,-73.26486,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2093,,2008,,2008,Homo sapiens,,159,10,0.06,0,16,Positive in two independent serological tests,Colombia,point,Umandita ,,,,,,,,,,,,,,,,,,,,,,,,,,,,13694,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2094,,2009,,2009,Homo sapiens,,126,30,0.24,0,16,Positive in two independent serological tests,Colombia,point,Isrwa / Izrwa,10.56364,-73.45268,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2095,,2009,,2009,Homo sapiens,,73,3,0.041,0,16,Positive in two independent serological tests,Colombia,point,Yugaka ,10.56076,-73.29782,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,"Dib, J. C. Enfermedad de Chagas en las comunidaded indigenas de la Sierra Nevada de Santa Marta. (Bogotá, Colombia, 2011).",
2918,,2001,,2002,Homo sapiens,,24,0,0,0,99,Positive in one serological test,Costa Rica,point,San Rafael,10.01452,-84.09841,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,"Zeledon, R., Calvo, N., Montenegro, V. M., Lorosa, E. S. & Arevalo, C. A survey on Triatoma dimidiata in an urban area of the province of Heredia, Costa Rica. Mem. Inst. Oswaldo Cruz 100, 507-512 (2005).",
2920,,,,,Homo sapiens,,811,2,0.002466091,7,12,Positive in three independent serological tests,Costa Rica,polygon,Los Chiles county,,,,,,,,,,,,,,,,,,,,,,,,,,,,14475,,,2006,"Zeledon, R., Marin, F., Calvo, N., Lugo, E. & Valle, S. Distribution and ecological aspects of Rhodnius pallescens in Costa Rica and Nicaragua and their epidemiological implications. Mem. Inst. Oswaldo Cruz 101, 75-79 (2006).",
2928,,,,,Homo sapiens,,672,45,0.066964286,7,14,Positive in one serological test,Nicaragua,polygon,Rio San Juan department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2006,"Zeledon, R., Marin, F., Calvo, N., Lugo, E. & Valle, S. Distribution and ecological aspects of Rhodnius pallescens in Costa Rica and Nicaragua and their epidemiological implications. Mem. Inst. Oswaldo Cruz 101, 75-79 (2006).",
2930,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,9,3,0.333333333,1,99,Positive in one serological test,Bolivia,point,Aguayrendita,-21.83329,-63.75015,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2931,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,18,10,0.555555556,1,99,Positive in one serological test,Bolivia,point,Arrozal,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2932,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,38,26,0.684210526,1,99,Positive in one serological test,Bolivia,point,Berety,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2933,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,11,8,0.727272727,1,99,Positive in one serological test,Bolivia,point,Boyuy,-21.59157,-63.8836,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2934,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,49,14,0.285714286,1,99,Positive in one serological test,Bolivia,point,Campo Largo,-21,-63.73333,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2935,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,38,25,0.657894737,1,99,Positive in one serological test,Bolivia,point,Capiazuti,-21.6098,-63.69175,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2936,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,21,14,0.666666667,1,99,Positive in one serological test,Bolivia,point,Carahuatarenda,-20.97689,-63.67707,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2937,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,2,1,0.5,1,99,Positive in one serological test,Bolivia,point,Carapari,-21.82849,-63.74281,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2938,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,56,45,0.803571429,1,99,Positive in one serological test,Bolivia,point,Cortaderal,-21.58337,-63.50043,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2939,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,67,35,0.52238806,1,99,Positive in one serological test,Bolivia,point,Fuerte Viejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2940,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,33,4,0.121212121,1,99,Positive in one serological test,Bolivia,point,Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2941,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,26,13,0.5,1,99,Positive in one serological test,Bolivia,point,Iniguazito,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2942,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,168,76,0.452380952,1,99,Positive in one serological test,Bolivia,point,Itaperenda,-21.93103,-63.77415,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2943,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,57,35,0.614035088,1,99,Positive in one serological test,Bolivia,point,Lagunitas,-21.41981,-63.90384,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2944,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,18,11,0.611111111,1,99,Positive in one serological test,Bolivia,point,Llanadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2945,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,2,2,1,1,99,Positive in one serological test,Bolivia,point,Los Ranchos,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2946,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,88,36,0.409090909,1,99,Positive in one serological test,Bolivia,point,Mesada 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2947,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,52,21,0.403846154,1,99,Positive in one serological test,Bolivia,point,Nacaguasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2948,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,11,10,0.909090909,1,99,Positive in one serological test,Bolivia,point,Poronbuyuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2949,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,16,6,0.375,1,99,Positive in one serological test,Bolivia,point,Rancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2950,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,194,69,0.355670103,1,99,Positive in one serological test,Bolivia,point,San Alberto,-21.90934,-63.80687,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2951,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,11,11,1,1,99,Positive in one serological test,Bolivia,point,Timboy,-21.55287,-63.57063,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
2952,6,2007,9,2007,Homo sapiens,combined results from community survey and child <11 survey,13,7,0.538461538,1,99,Positive in one serological test,Bolivia,point,Timboysito,,,,,,,,,,,,,,,,,,,,,,,,,,,,40539,,,2008,"Brutus, L. & Chippaux, J. P. (2015) personal communication","Chippaux, J. P., Postigo, J. R., Santalla, J. A., Schneider, D. & Brutus, L. Epidemiological evaluation of Chagas disease in a rural area of southern Bolivia. Trans. R. Soc. Trop. Med. Hyg. 102, 578-584 (2008)."
