ID,Start_month,Start_year,End_month,End_year,Host,Host class 1,Host class 2,N_prevalence,No_Positive,Prevalence,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Site_name_5,Latitude_5,Longitude_5,Coordinate_source_5,Site_name_6,Latitude_6,Longitude_6,Coordinate_source_6,Site_name_7,Latitude_7,Longitude_7,Coordinate_source_7,Site_name_8,Latitude_8,Longitude_8,Coordinate_source_8,Admin2_1,Admin1_1,Admin0,Publication_year,Source_1,Source_2
17147,,2010,,2010,Didelphis marsupialis,marsupial,alternative host,2,1,0.5,Direct examination,Colombia,point,Jerusalén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13759,,,2014,"Soto, H. et al. Investigation of vectors and reservoirs in an acute Chagas outbreak due to possible oral transmission in Aguachica, Cesar, Colombia. Cad. Saude Publica 30, 746-756 (2014).",
17149,5,2013,8,2013,Canis familiaris,domestic mammals,alternative host,29,2,0.068965517,Positive in one serological test,United States of America,polygon,El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28942,,,2014,"Tenney, T. D., Curtis-Robles, R., Snowden, K. F. & Hamer, S. A. Shelter dogs as sentinels for Trypanosoma cruzi transmission across Texas, USA. Emerg. Infect. Dis. 20, 1323-1326 (2014).",
17150,5,2013,8,2013,Canis familiaris,domestic mammals,alternative host,30,2,0.066666667,Positive in one serological test,United States of America,polygon,Tarrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31419,,,2014,"Tenney, T. D., Curtis-Robles, R., Snowden, K. F. & Hamer, S. A. Shelter dogs as sentinels for Trypanosoma cruzi transmission across Texas, USA. Emerg. Infect. Dis. 20, 1323-1326 (2014).",
17151,5,2013,8,2013,Canis familiaris,domestic mammals,alternative host,30,3,0.1,Positive in one serological test,United States of America,polygon,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31256,,,2014,"Tenney, T. D., Curtis-Robles, R., Snowden, K. F. & Hamer, S. A. Shelter dogs as sentinels for Trypanosoma cruzi transmission across Texas, USA. Emerg. Infect. Dis. 20, 1323-1326 (2014).",
17152,5,2013,8,2013,Canis familiaris,domestic mammals,alternative host,29,4,0.137931034,Positive in one serological test,United States of America,polygon,Bexar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31214,,,2014,"Tenney, T. D., Curtis-Robles, R., Snowden, K. F. & Hamer, S. A. Shelter dogs as sentinels for Trypanosoma cruzi transmission across Texas, USA. Emerg. Infect. Dis. 20, 1323-1326 (2014).",
17153,5,2013,8,2013,Canis familiaris,domestic mammals,alternative host,31,3,0.096774194,Positive in one serological test,United States of America,polygon,Brazos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31220,,,2014,"Tenney, T. D., Curtis-Robles, R., Snowden, K. F. & Hamer, S. A. Shelter dogs as sentinels for Trypanosoma cruzi transmission across Texas, USA. Emerg. Infect. Dis. 20, 1323-1326 (2014).",
17154,5,2013,8,2013,Canis familiaris,domestic mammals,alternative host,26,2,0.076923077,Positive in one serological test,United States of America,polygon,Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31312,,,2014,"Tenney, T. D., Curtis-Robles, R., Snowden, K. F. & Hamer, S. A. Shelter dogs as sentinels for Trypanosoma cruzi transmission across Texas, USA. Emerg. Infect. Dis. 20, 1323-1326 (2014).",
17155,5,2013,8,2013,Canis familiaris,domestic mammals,alternative host,30,2,0.066666667,Positive in one serological test,United States of America,polygon,Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31307,,,2014,"Tenney, T. D., Curtis-Robles, R., Snowden, K. F. & Hamer, S. A. Shelter dogs as sentinels for Trypanosoma cruzi transmission across Texas, USA. Emerg. Infect. Dis. 20, 1323-1326 (2014).",
17156,,,,,Alouatta caraya,non-human primate,alternative host,8,0,0,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17157,,,,,Cebus apella,non-human primate,alternative host,6,0,0,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17158,,,,,Puma yagouaroundi,wild mammal (excluding rodents/bats/primates),alternative host,5,0,0,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17159,,,,,Pecari tajacu,wild mammal (excluding rodents/bats/primates),alternative host,4,0,0,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17160,,,,,Tayassu pecari,wild mammal (excluding rodents/bats/primates),alternative host,15,0,0,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17161,,,,,Rattus spp.,rodent,alternative host,12,0,0,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17162,,,,,Didelphis albiventris,marsupial,alternative host,11,1,0.090909091,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17163,,,,,Dasyprocta leporina,rodent,alternative host,16,1,0.0625,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17164,,,,,Tupinambis merianae,reptile,alternative host,9,0,0,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17165,,,,,Dasypus novemcinctus,wild mammal (excluding rodents/bats/primates),alternative host,17,1,0.058823529,"Hemoculture or xenodiagnosis, and genetic test",Brazil,polygon,Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402,,,2014,"Tenorio, M. S. et al. Molecular identification of trypanosomatids in wild animals. Vet. Parasitol. 203, 203-206 (2014).",
17167,8,2008,12,2008,Canis familiaris,domestic mammals,alternative host,481,125,0.25987526,Positive in two independent serological tests,Argentina,polygon,Pampa del Indio Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540,,,2014,"Victoria Cardinal, M. et al. Heterogeneities in the ecoepidemiology of Trypanosoma cruzi infection in rural communities of the Argentinean Chaco. Am. J. Trop. Med. Hyg. 90, 1063-1073 (2014).",
17168,8,2008,12,2008,Felis catus,domestic mammals,alternative host,87,25,0.287356322,Positive in two independent serological tests,Argentina,polygon,Pampa del Indio Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540,,,2014,"Victoria Cardinal, M. et al. Heterogeneities in the ecoepidemiology of Trypanosoma cruzi infection in rural communities of the Argentinean Chaco. Am. J. Trop. Med. Hyg. 90, 1063-1073 (2014).",
17185,,,,,Canis familiaris,domestic mammals,alternative host,51,9,0.176470588,Positive in two independent serological tests,Panama,point,Trinidad de Las Minas,8.77556,-79.99583,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Saldana, A. et al. Risk factors associated with Trypanosoma cruzi exposure in domestic dogs from a rural community in Panama. Mem. Inst. Oswaldo Cruz 110, 936-944 (2015).",
17186,7,2010,3,2011,Artibeus jamaicensis,bat,alternative host,62,,0.032,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17187,7,2010,3,2011,Artibeus lituratus,bat,alternative host,33,,0.03,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17188,7,2010,3,2011,Carollia brevicauda,bat,alternative host,3,,0.667,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17189,7,2010,3,2011,Dermanura phaeotis,bat,alternative host,10,,0.1,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17190,7,2010,3,2011,Myotis keaysi,bat,alternative host,7,,0.143,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17191,7,2010,3,2011,Sturnira lilium,bat,alternative host,51,,0.059,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17192,7,2010,3,2011,Sturnira ludovici,bat,alternative host,18,,0.056,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17193,7,2010,3,2011,Heteromys gaumeri,rodent,alternative host,76,,0.039,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17194,7,2010,3,2011,Peromyscus yucatanicus,rodent,alternative host,47,,0.043,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17195,7,2010,3,2011,Mus musculus,domestic mammals,alternative host,9,,0.111,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17196,7,2010,3,2011,Sigmodon hispidus,rodent,alternative host,52,,0.192,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17197,7,2010,3,2011,Didelphis virginiana,marsupial,alternative host,9,,0.333,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17198,7,2010,3,2011,Ovis aries,livestock,alternative host,155,,0.039,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17199,7,2010,3,2011,Sus scrofa domesticus,livestock,alternative host,31,,0.032,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17200,7,2010,3,2011,Canis familiaris,domestic mammals,alternative host,176,,0.063,Positive in genetic test,Mexico,point,Zoh Laguna,18.59222,-89.41722,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Lopez-Cancino, S. A. et al. Landscape ecology of Trypanosoma cruzi in the southern Yucatan Peninsula. Acta Tropica 151, 58-72 (2015).",
17260,,2010,,2010,Octodon degus,rodent,alternative host,98,,0.704,Positive in genetic test,Chile,point,Reserva Nacional Las Chinchillas,-31.5441,-71.10978,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Botto-Mahan, C. et al. Temporal variation in Trypanosoma cruzi lineages from the native rodent Octodon degus in semiarid Chile. Acta Tropica 151, 178-181 (2015).",
17261,,2011,,2011,Octodon degus,rodent,alternative host,86,,0.244,Positive in genetic test,Chile,point,Reserva Nacional Las Chinchillas,-31.5441,-71.10978,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Botto-Mahan, C. et al. Temporal variation in Trypanosoma cruzi lineages from the native rodent Octodon degus in semiarid Chile. Acta Tropica 151, 178-181 (2015).",
17262,,2012,,2012,Octodon degus,rodent,alternative host,211,,0.18,Positive in genetic test,Chile,point,Reserva Nacional Las Chinchillas,-31.5441,-71.10978,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Botto-Mahan, C. et al. Temporal variation in Trypanosoma cruzi lineages from the native rodent Octodon degus in semiarid Chile. Acta Tropica 151, 178-181 (2015).",
17263,,2013,,2013,Octodon degus,rodent,alternative host,65,,0.646,Positive in genetic test,Chile,point,Reserva Nacional Las Chinchillas,-31.5441,-71.10978,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Botto-Mahan, C. et al. Temporal variation in Trypanosoma cruzi lineages from the native rodent Octodon degus in semiarid Chile. Acta Tropica 151, 178-181 (2015).",
17266,1,2007,7,2012,Artibeus fraterculus,bat,alternative host,22,,0.901,Positive in genetic test,Ecuador,point,Bellamaria Chica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,,2015,"Pinto, C. M. et al. Bats, Trypanosomes, and Triatomines in Ecuador: New insights into the diversity, transmission, and origins of Trypanosoma cruzi and Chagas disease. PLoS One 10 (2015).",
17267,1,2007,7,2012,Desmodus rotundus,bat,alternative host,7,,0.429,Positive in genetic test,Ecuador,point,Bellamaria,-4.16667,-79.66667,http://www.gomapper.com/travel/where-is/bella-maria-loja-ecuador-0-located.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Pinto, C. M. et al. Bats, Trypanosomes, and Triatomines in Ecuador: New insights into the diversity, transmission, and origins of Trypanosoma cruzi and Chagas disease. PLoS One 10 (2015).",
17268,1,2007,7,2012,Glossophaga soricina,bat,alternative host,5,,0,Positive in genetic test,Ecuador,point,Bellamaria,-4.16667,-79.66667,http://www.gomapper.com/travel/where-is/bella-maria-loja-ecuador-0-located.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Pinto, C. M. et al. Bats, Trypanosomes, and Triatomines in Ecuador: New insights into the diversity, transmission, and origins of Trypanosoma cruzi and Chagas disease. PLoS One 10 (2015).",
17269,1,2007,7,2012,Glossophaga soricina,bat,alternative host,12,,0.25,Positive in genetic test,Ecuador,point,Chaquizhca,-4.237,-79.599,"Ocana-Mayorga, S., Llewellyn, M. S., Costales, J. A., Miles, M. A. & Grijalva, M. J. Sex, subdivision, and domestic dispersal of Trypanosoma cruzi lineage I in Southern Ecuador. PLoS. Negl. Trop. Dis. 4 (2010).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Pinto, C. M. et al. Bats, Trypanosomes, and Triatomines in Ecuador: New insights into the diversity, transmission, and origins of Trypanosoma cruzi and Chagas disease. PLoS One 10 (2015).",
17270,1,2007,7,2012,Molossus molossus,bat,alternative host,3,,0,Positive in genetic test,Ecuador,point,Chinguilamaca,-4.18938,-79.32769,paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Pinto, C. M. et al. Bats, Trypanosomes, and Triatomines in Ecuador: New insights into the diversity, transmission, and origins of Trypanosoma cruzi and Chagas disease. PLoS One 10 (2015).",
17271,1,2007,7,2012,Myotis spp.,bat,alternative host,18,,0.056,Positive in genetic test,Ecuador,point,Chinguilamaca,-4.18938,-79.32769,paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Pinto, C. M. et al. Bats, Trypanosomes, and Triatomines in Ecuador: New insights into the diversity, transmission, and origins of Trypanosoma cruzi and Chagas disease. PLoS One 10 (2015).",
17272,1,2007,7,2012,Myotis spp.,bat,alternative host,7,,0,Positive in genetic test,Ecuador,point,Rancho Alegre,-3.98589,-78.86497,paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,"Pinto, C. M. et al. Bats, Trypanosomes, and Triatomines in Ecuador: New insights into the diversity, transmission, and origins of Trypanosoma cruzi and Chagas disease. PLoS One 10 (2015).",
17874,12,1999,5,2000,Canis familiaris,domestic mammals,alternative host,1,0,0,Positive in one serological test,United States of America,point,Grimes - 77333,30.347747,-95.788211,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Chappell, C. L. & Shadomy, S. V. (2015) personal communication","Shadomy, S. V., Waring, S. C. & Chappell, C. L. Combined use of enzyme-linked immunosorbent assay and flow cytometry to detect antibodies to Trypanosoma cruzi in domestic canines in Texas. Clin. Diagn. Lab. Immunol. 11, 313-319 (2004)."
17875,12,1999,5,2000,Canis familiaris,domestic mammals,alternative host,3,0,0,Positive in one serological test,United States of America,point,Grimes - 77363,30.309427,-95.851815,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Chappell, C. L. & Shadomy, S. V. (2015) personal communication","Shadomy, S. V., Waring, S. C. & Chappell, C. L. Combined use of enzyme-linked immunosorbent assay and flow cytometry to detect antibodies to Trypanosoma cruzi in domestic canines in Texas. Clin. Diagn. Lab. Immunol. 11, 313-319 (2004)."
17876,12,1999,5,2000,Canis familiaris,domestic mammals,alternative host,5,1,0.2,Positive in one serological test,United States of America,point,Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31300,,,2004,"Chappell, C. L. & Shadomy, S. V. (2015) personal communication","Shadomy, S. V., Waring, S. C. & Chappell, C. L. Combined use of enzyme-linked immunosorbent assay and flow cytometry to detect antibodies to Trypanosoma cruzi in domestic canines in Texas. Clin. Diagn. Lab. Immunol. 11, 313-319 (2004)."
17877,12,1999,5,2000,Canis familiaris,domestic mammals,alternative host,3,0,0,Positive in one serological test,United States of America,point,Harris - 77009,29.795195,-95.36742,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Chappell, C. L. & Shadomy, S. V. (2015) personal communication","Shadomy, S. V., Waring, S. C. & Chappell, C. L. Combined use of enzyme-linked immunosorbent assay and flow cytometry to detect antibodies to Trypanosoma cruzi in domestic canines in Texas. Clin. Diagn. Lab. Immunol. 11, 313-319 (2004)."
